Country or Area;Commodity - Transaction;Year;Unit;Quantity;Quantity Footnotes;Kmq;Continents
Tuvalu;Electricity - total solar production;2014;Kilowatt-hours, million;1762;;26;Oceania
Tuvalu;Electricity - total solar production;2013;Kilowatt-hours, million;1851;;26;Oceania
Tuvalu;Electricity - total solar production;2012;Kilowatt-hours, million;837;;26;Oceania
Uganda;Electricity - total solar production;2019;Kilowatt-hours, million;781;;236040;Africa
Uganda;Electricity - total solar production;2018;Kilowatt-hours, million;322;;236040;Africa
Uganda;Electricity - total solar production;2017;Kilowatt-hours, million;254;;236040;Africa
Uganda;Electricity - total solar production;2016;Kilowatt-hours, million;37;;236040;Africa
Ukraine;Electricity - total solar production;2018;Kilowatt-hours, million;1107;;603700;Europe
Ukraine;Electricity - total solar production;2017;Kilowatt-hours, million;739;;603700;Europe
Ukraine;Electricity - total solar production;2016;Kilowatt-hours, million;491;;603700;Europe
Ukraine;Electricity - total solar production;2015;Kilowatt-hours, million;477;;603700;Europe
Ukraine;Electricity - total solar production;2014;Kilowatt-hours, million;429;;603700;Europe
Ukraine;Electricity - total solar production;2013;Kilowatt-hours, million;570;;603700;Europe
Ukraine;Electricity - total solar production;2012;Kilowatt-hours, million;333;;603700;Europe
Ukraine;Electricity - total solar production;2011;Kilowatt-hours, million;30;;603700;Europe
Ukraine;Electricity - total solar production;2010;Kilowatt-hours, million;1;;603700;Europe
United Arab Emirates;Electricity - total solar production;2018;Kilowatt-hours, million;13031;;82880;Asia
United Arab Emirates;Electricity - total solar production;2017;Kilowatt-hours, million;792;;82880;Asia
United Arab Emirates;Electricity - total solar production;2016;Kilowatt-hours, million;309;;82880;Asia
United Arab Emirates;Electricity - total solar production;2015;Kilowatt-hours, million;291;;82880;Asia
United Arab Emirates;Electricity - total solar production;2014;Kilowatt-hours, million;291;;82880;Asia
United Arab Emirates;Electricity - total solar production;2013;Kilowatt-hours, million;53;;82880;Asia
United Arab Emirates;Electricity - total solar production;2012;Kilowatt-hours, million;19;;82880;Asia
United Kingdom;Electricity - total solar production;2018;Kilowatt-hours, million;12858;;244820;Europe
United Kingdom;Electricity - total solar production;2017;Kilowatt-hours, million;11475;;244820;Europe
United Kingdom;Electricity - total solar production;2016;Kilowatt-hours, million;10408;;244820;Europe
United Kingdom;Electricity - total solar production;2015;Kilowatt-hours, million;7533;;244820;Europe
United Kingdom;Electricity - total solar production;2014;Kilowatt-hours, million;4054;;244820;Europe
United Kingdom;Electricity - total solar production;2013;Kilowatt-hours, million;2010;;244820;Europe
United Kingdom;Electricity - total solar production;2012;Kilowatt-hours, million;1354;;244820;Europe
United Kingdom;Electricity - total solar production;2011;Kilowatt-hours, million;244;;244820;Europe
United Kingdom;Electricity - total solar production;2010;Kilowatt-hours, million;40;;244820;Europe
United Kingdom;Electricity - total solar production;2009;Kilowatt-hours, million;20;;244820;Europe
United Kingdom;Electricity - total solar production;2008;Kilowatt-hours, million;17;;244820;Europe
United Kingdom;Electricity - total solar production;2007;Kilowatt-hours, million;14;;244820;Europe
United Kingdom;Electricity - total solar production;2006;Kilowatt-hours, million;11;;244820;Europe
United Kingdom;Electricity - total solar production;2005;Kilowatt-hours, million;8;;244820;Europe
United Kingdom;Electricity - total solar production;2004;Kilowatt-hours, million;4;;244820;Europe
United Kingdom;Electricity - total solar production;2003;Kilowatt-hours, million;3;;244820;Europe
United Kingdom;Electricity - total solar production;2002;Kilowatt-hours, million;3;;244820;Europe
United Kingdom;Electricity - total solar production;2001;Kilowatt-hours, million;2;;244820;Europe
United Kingdom;Electricity - total solar production;2000;Kilowatt-hours, million;1;;244820;Europe
United Kingdom;Electricity - total solar production;1999;Kilowatt-hours, million;1;;244820;Europe
United Rep. of Tanzania;Electricity - total solar production;2018;Kilowatt-hours, million;88;;945087;Africa
United Rep. of Tanzania;Electricity - total solar production;2017;Kilowatt-hours, million;39;;945087;Africa
United Rep. of Tanzania;Electricity - total solar production;2016;Kilowatt-hours, million;33;;945087;Africa
United Rep. of Tanzania;Electricity - total solar production;2015;Kilowatt-hours, million;15;;945087;Africa
United Rep. of Tanzania;Electricity - total solar production;2014;Kilowatt-hours, million;15;;945087;Africa
United Rep. of Tanzania;Electricity - total solar production;2013;Kilowatt-hours, million;14;;945087;Africa
United Rep. of Tanzania;Electricity - total solar production;2012;Kilowatt-hours, million;9;;945087;Africa
United Rep. of Tanzania;Electricity - total solar production;2011;Kilowatt-hours, million;8;;945087;Africa
United Rep. of Tanzania;Electricity - total solar production;2010;Kilowatt-hours, million;7;;945087;Africa
United Rep. of Tanzania;Electricity - total solar production;2009;Kilowatt-hours, million;6;;945087;Africa
United Rep. of Tanzania;Electricity - total solar production;2008;Kilowatt-hours, million;5;;945087;Africa
United States;Electricity - total solar production;2018;Kilowatt-hours, million;85184;;9834000;North America
United States;Electricity - total solar production;2017;Kilowatt-hours, million;70980;;9834000;North America
United States;Electricity - total solar production;2016;Kilowatt-hours, million;50334;;9834000;North America
United States;Electricity - total solar production;2015;Kilowatt-hours, million;35635;;9834000;North America
United States;Electricity - total solar production;2014;Kilowatt-hours, million;25764;;9834000;North America
United States;Electricity - total solar production;2013;Kilowatt-hours, million;15872;;9834000;North America
United States;Electricity - total solar production;2012;Kilowatt-hours, million;10145;;9834000;North America
United States;Electricity - total solar production;2011;Kilowatt-hours, million;6215;;9834000;North America
United States;Electricity - total solar production;2010;Kilowatt-hours, million;3942;;9834000;North America
United States;Electricity - total solar production;2009;Kilowatt-hours, million;2515;;9834000;North America
United States;Electricity - total solar production;2008;Kilowatt-hours, million;2092;;9834000;North America
United States;Electricity - total solar production;2007;Kilowatt-hours, million;1674;;9834000;North America
United States;Electricity - total solar production;2006;Kilowatt-hours, million;1287;;9834000;North America
United States;Electricity - total solar production;2005;Kilowatt-hours, million;1120;;9834000;North America
United States;Electricity - total solar production;2004;Kilowatt-hours, million;965;;9834000;North America
United States;Electricity - total solar production;2003;Kilowatt-hours, million;848;;9834000;North America
United States;Electricity - total solar production;2002;Kilowatt-hours, million;830;;9834000;North America
United States;Electricity - total solar production;2001;Kilowatt-hours, million;785;;9834000;North America
United States;Electricity - total solar production;2000;Kilowatt-hours, million;709;;9834000;North America
United States;Electricity - total solar production;1999;Kilowatt-hours, million;689;;9834000;North America
United States;Electricity - total solar production;1998;Kilowatt-hours, million;890;;9834000;North America
United States;Electricity - total solar production;1997;Kilowatt-hours, million;897;;9834000;North America
United States;Electricity - total solar production;1996;Kilowatt-hours, million;906;;9834000;North America
United States;Electricity - total solar production;1995;Kilowatt-hours, million;828;;9834000;North America
United States;Electricity - total solar production;1994;Kilowatt-hours, million;828;;9834000;North America
United States;Electricity - total solar production;1993;Kilowatt-hours, million;901;;9834000;North America
United States;Electricity - total solar production;1992;Kilowatt-hours, million;749;;9834000;North America
United States;Electricity - total solar production;1991;Kilowatt-hours, million;782;;9834000;North America
United States;Electricity - total solar production;1990;Kilowatt-hours, million;666;;9834000;North America
United States Virgin Is.;Electricity - total solar production;2018;Kilowatt-hours, million;2124;1;1910;South America
United States Virgin Is.;Electricity - total solar production;2017;Kilowatt-hours, million;2084;1;1910;South America
United States Virgin Is.;Electricity - total solar production;2016;Kilowatt-hours, million;3263;1;1910;South America
United States Virgin Is.;Electricity - total solar production;2015;Kilowatt-hours, million;3297;1;1910;South America
United States Virgin Is.;Electricity - total solar production;2014;Kilowatt-hours, million;2297;1;1910;South America
United States Virgin Is.;Electricity - total solar production;2013;Kilowatt-hours, million;13757;1;1910;South America
United States Virgin Is.;Electricity - total solar production;2012;Kilowatt-hours, million;8557;1;1910;South America
United States Virgin Is.;Electricity - total solar production;2011;Kilowatt-hours, million;3257;1;1910;South America
Uruguay;Electricity - total solar production;2019;Kilowatt-hours, million;4235;;176220;South America
Uruguay;Electricity - total solar production;2018;Kilowatt-hours, million;4135;;176220;South America
Uruguay;Electricity - total solar production;2017;Kilowatt-hours, million;2685;;176220;South America
Uruguay;Electricity - total solar production;2016;Kilowatt-hours, million;152;;176220;South America
Uruguay;Electricity - total solar production;2015;Kilowatt-hours, million;487;;176220;South America
Uruguay;Electricity - total solar production;2014;Kilowatt-hours, million;34;;176220;South America
Uzbekistan;Electricity - total solar production;2019;Kilowatt-hours, million;9;;447400;Asia
Uzbekistan;Electricity - total solar production;2018;Kilowatt-hours, million;2;;447400;Asia
Uzbekistan;Electricity - total solar production;2017;Kilowatt-hours, million;7;;447400;Asia
Uzbekistan;Electricity - total solar production;2016;Kilowatt-hours, million;3;;447400;Asia
Uzbekistan;Electricity - total solar production;2015;Kilowatt-hours, million;3;;447400;Asia
Vanuatu;Electricity - total solar production;2019;Kilowatt-hours, million;5406;1;12200;Oceania
Vanuatu;Electricity - total solar production;2018;Kilowatt-hours, million;53;;12200;Oceania
Vanuatu;Electricity - total solar production;2017;Kilowatt-hours, million;445;;12200;Oceania
Vanuatu;Electricity - total solar production;2016;Kilowatt-hours, million;2134;;12200;Oceania
Vanuatu;Electricity - total solar production;2015;Kilowatt-hours, million;237;;12200;Oceania
Vanuatu;Electricity - total solar production;2014;Kilowatt-hours, million;219;;12200;Oceania
Vanuatu;Electricity - total solar production;2013;Kilowatt-hours, million;191;;12200;Oceania
Vanuatu;Electricity - total solar production;2012;Kilowatt-hours, million;137;;12200;Oceania
Vanuatu;Electricity - total solar production;2011;Kilowatt-hours, million;67;;12200;Oceania
Venezuela (Bolivar. Rep.);Electricity - total solar production;2018;Kilowatt-hours, million;6;;912050;South America
Venezuela (Bolivar. Rep.);Electricity - total solar production;2017;Kilowatt-hours, million;7;;912050;South America
Venezuela (Bolivar. Rep.);Electricity - total solar production;2016;Kilowatt-hours, million;966;;912050;South America
Venezuela (Bolivar. Rep.);Electricity - total solar production;2015;Kilowatt-hours, million;966;;912050;South America
Venezuela (Bolivar. Rep.);Electricity - total solar production;2014;Kilowatt-hours, million;1036;;912050;South America
Venezuela (Bolivar. Rep.);Electricity - total solar production;2013;Kilowatt-hours, million;866;;912050;South America
Venezuela (Bolivar. Rep.);Electricity - total solar production;2012;Kilowatt-hours, million;922;;912050;South America
Venezuela (Bolivar. Rep.);Electricity - total solar production;2011;Kilowatt-hours, million;2;;912050;South America
Viet Nam;Electricity - total solar production;2018;Kilowatt-hours, million;23;;329560;Asia
Wallis and Futuna Is.;Electricity - total solar production;2019;Kilowatt-hours, million;16;1;274;Oceania
Wallis and Futuna Is.;Electricity - total solar production;2018;Kilowatt-hours, million;16;1;274;Oceania
Wallis and Futuna Is.;Electricity - total solar production;2017;Kilowatt-hours, million;16;1;274;Oceania
Wallis and Futuna Is.;Electricity - total solar production;2016;Kilowatt-hours, million;16;1;274;Oceania
Wallis and Futuna Is.;Electricity - total solar production;2015;Kilowatt-hours, million;15;1;274;Oceania
Wallis and Futuna Is.;Electricity - total solar production;2014;Kilowatt-hours, million;15;1;274;Oceania
Wallis and Futuna Is.;Electricity - total solar production;2013;Kilowatt-hours, million;15;1;274;Oceania
Wallis and Futuna Is.;Electricity - total solar production;2012;Kilowatt-hours, million;11;1;274;Oceania
Wallis and Futuna Is.;Electricity - total solar production;2011;Kilowatt-hours, million;12;1;274;Oceania
Wallis and Futuna Is.;Electricity - total solar production;2010;Kilowatt-hours, million;1;1;274;Oceania
